326.731029,-538.778401
518.871269,-191.339223
629.422141,46.980763
670.962478,196.942100
675.653818,283.044129
654.439111,328.959339
616.987937,345.854270
571.525493,346.540213
522.329958,335.347893
472.244292,320.388575
413.481009,293.393094
367.734082,272.690415
323.281038,253.024772
273.117369,224.356266
235.199292,206.339841
190.977168,180.104652
150.556112,155.195682
122.151373,141.287053
88.524950,118.052582
59.502283,95.949301
35.833575,75.173140
17.711033,56.248939
5.274515,40.120830
-2.715770,27.790799
-6.780749,19.291305
-12.974940,19.512746
-24.794587,23.430731
-51.830054,35.072542
-80.275530,44.592831
-110.570491,57.228952
-149.463756,81.904032
-159.006183,111.474692
-151.732491,151.335071
-125.550232,201.463952
-81.936022,259.528278
-26.479511,320.940747
35.995907,381.444171
99.372126,436.510524
156.603910,473.521172
207.949451,509.539264
251.127174,534.252151
284.890759,547.374818
304.262471,543.476253
313.057564,527.727327
313.615547,505.406493
309.251590,479.911929
301.224830,452.348936
290.234801,424.630490
277.951252,396.098312
264.441329,368.796304
250.678725,340.735435
236.559621,315.050383
222.712475,289.846276
209.253199,266.342742
196.218101,242.859955
183.829543,222.165685
172.087692,201.964303
161.111007,183.509956
150.692432,165.278499
141.048744,148.743849
132.146234,133.565899
123.965054,119.338211
116.510712,106.399663
109.700818,94.179066
103.324084,81.907199
97.899961,72.201715
92.905407,62.341253
88.267746,52.870402
84.180211,45.054752
80.395258,36.453637
77.195018,30.153406
74.932990,24.407450
72.845856,17.727087
71.341750,13.832021
70.503612,9.637780
70.028197,5.676668
69.585942,1.889053
70.174470,0.122795
70.952609,-2.143297
71.630545,-4.868420
73.275425,-5.601485
75.169147,-6.465531
77.336750,-7.234741
79.562569,-7.317669
82.459418,-6.933840
85.721432,-5.368685
89.063048,-5.531914
92.621389,-3.558332
96.696214,-1.762674
101.054770,1.280470
105.585913,2.767960
110.259472,5.853411
115.331761,9.911675
120.564432,13.500365
125.966913,17.445533
131.613792,20.826899
137.390763,25.902162
143.227099,30.807947
149.037708,36.397667
154.979200,41.362143
160.755400,47.175516
166.745956,52.169909
173.011595,57.941203
178.604761,64.062553
184.210051,69.710855
189.441040,75.718409
194.293607,81.746143
199.147458,87.144599
203.502321,92.763170
207.566957,98.115160
211.344806,103.215089
214.444377,108.291437
217.609675,112.715233
219.886439,117.254431
221.997964,121.242601
223.394758,125.101447
224.917519,128.313445
225.212729,131.605314
225.947967,134.131991
225.414404,136.682034
224.791689,138.680233
223.701740,140.363501
222.501997,141.653359
221.872322,142.530834
218.498153,142.867448
216.650686,143.420977
214.462674,143.741691
210.951023,143.845144
208.586243,143.539452
206.244084,143.108854
202.678493,142.005544
198.923305,141.398402
194.912710,140.206494
190.969486,138.678363
188.454021,137.230238
184.011325,135.799677
179.962945,134.254808
176.114428,132.676514
173.731788,131.221509
169.071975,129.669320
165.396517,128.080455
163.129013,126.623478
159.600400,125.161280
155.509971,123.596399
153.660387,122.236210
150.741289,120.886258
147.051906,119.444987
145.255040,118.184672
142.162075,116.876170
138.692356,115.487338
137.836810,114.427664
134.741088,113.217154
131.626187,111.960038
131.488348,111.090923
127.417368,109.864457
126.118214,108.885413
124.587831,107.967601
121.001988,106.823195
122.220400,106.262057
118.938474,105.327448
119.515077,104.811979
118.635528,104.260606
116.273536,103.560945
119.127896,103.473796
116.367555,102.953377
117.478734,102.768102
117.800701,102.633106
115.888828,102.264306
118.778457,102.369631
117.493482,102.229392
117.348490,102.119413
119.666502,102.276150
118.307425,102.217533
118.818074,102.219224
120.437893,102.376539
120.276260,102.462355
120.650247,102.551824
122.109860,102.741302
121.874338,102.848854
122.788096,103.001544
124.708870,103.287520
123.774907,103.432649
125.108794,103.622058
126.859766,103.924454
126.410059,104.127577
126.469593,104.275901
129.192724,104.584646
129.709460,104.898691
129.065971,105.107837
131.109749,105.376413
132.015961,105.700808
132.326139,105.987552
132.585807,106.225713
134.958496,106.555230
135.142744,106.902463
135.230283,107.163019
136.932463,107.480620
138.050447,107.844463
137.919185,108.090050
138.222142,108.253667
139.666847,108.492290
141.168088,108.908749
140.831554,109.185270
141.114701,109.420661
142.361124,109.681389
143.763204,110.107003
143.954090,110.434363
144.544993,110.731695
144.059790,110.984171
146.355985,111.308147
147.024700,111.749677
147.163373,112.094805
147.029853,112.358677
147.111104,112.592909
149.782329,112.956266
149.315864,113.334429
149.687160,113.630291
149.662726,113.901984
149.608498,114.118928
151.748859,114.442043
151.795726,114.773697
151.495972,115.036189
151.516149,115.261759
151.514351,115.444241
152.330866,115.656616
152.933578,115.867886
152.903735,116.111497
152.847088,116.307656
152.053713,116.408514
152.183288,116.500207
153.320759,116.676761
152.591861,116.705978
152.727777,116.830996
152.116148,116.885999
151.742306,116.899061
151.458299,116.777665
151.213879,116.677705
151.442552,116.615129
150.005128,116.467266
150.311069,116.360201
148.828273,116.139250
148.222517,115.922522
147.837714,115.706146
148.267803,115.598064
146.993513,115.394296
145.899588,115.113642
145.465518,114.870415
144.278016,114.550797
143.597266,114.234009
143.291394,113.970737
142.365336,113.665901
141.692567,113.383556
140.256220,112.998300
139.778395,112.655159
138.797018,112.296689
137.606010,111.877639
137.995269,111.633198
136.011635,111.202351
135.325704,110.814074
133.818308,110.354070
132.807075,109.892704
132.300646,109.494867
131.807142,109.148726
130.553811,108.731549
129.398004,108.285339
128.276814,107.840998
127.219936,107.386424
126.230926,106.932310
125.726845,106.536155
124.877834,106.144835
123.687465,105.714057
122.565207,105.278469
121.911051,104.874154
120.513926,104.409800
119.589600,103.969117
119.175218,103.607222
118.375306,103.223192
116.869318,102.780961
115.820511,102.338343
115.270840,101.954480
113.941832,101.513165
113.968807,101.206867
112.768080,100.824301
111.701213,100.445769
111.070824,100.094510
109.778765,99.703149
109.280930,99.348854
108.852790,99.041626
108.131187,98.742787
106.683193,98.376269
106.446962,98.075190
105.577499,97.771199
104.244791,97.408596
104.307177,97.153486
103.541679,96.878022
102.508149,96.588848
102.312441,96.343767
100.966808,96.050326
100.904121,95.818966
99.801845,95.560797
99.734106,95.333061
98.765890,95.114325
98.491655,94.902884
97.210253,94.671679
97.066380,94.462510
96.356592,94.271426
96.315167,94.094049
95.280234,93.921125
95.047843,93.750705
94.431456,93.589312
94.011379,93.442715
93.500219,93.289465
92.757975,93.145715
92.369318,92.998948
91.750922,92.871034
91.477352,92.743068
91.396665,92.642706
90.496885,92.546855
90.374566,92.439601
89.322133,92.367133
89.315443,92.254559
89.077844,92.183346
88.191266,92.131223
88.328356,92.032971
87.819492,91.994370
87.515037,91.952571
86.686641,91.919174
86.762224,91.853642
86.195691,91.839335
85.537124,91.818633
85.766099,91.761060
84.952571,91.793018
84.213914,91.807996
84.600653,91.738462
83.952384,91.780790
83.622691,91.792126
82.859864,91.865593
83.047922,91.827734
82.383871,91.908352
81.883808,91.953873
81.752476,91.990681
81.363230,92.046744
80.573399,92.187942
80.242267,92.260923
80.435320,92.258511
79.579909,92.448492
78.903693,92.587765
79.068110,92.625468
78.058292,92.877983
77.982900,92.961133
77.729884,93.106972
76.582770,93.427802
76.741292,93.505287
76.125808,93.771985
75.243470,94.096959
75.058424,94.291176
74.368994,94.626934
73.788706,94.960600
73.649632,95.215055
72.334441,95.774599
72.096609,96.105385
71.385771,96.593476
70.479249,97.170532
69.829250,97.733614
68.896387,98.406723
68.557891,98.989791
67.701510,99.761507
66.496910,100.722760
65.834013,101.608425
65.051462,102.608999
64.015327,103.801751
62.865086,105.122251
60.605125,105.032740
59.543563,105.857360
58.333780,106.918569
55.842553,107.256945
54.769270,108.758802
52.879011,110.733379
51.019018,111.050810
49.718360,113.282913
46.929378,113.872453
45.281672,116.680269
43.039237,116.901611
40.958670,120.194562
39.114809,119.765075
34.668005,83.184007
51.092774,86.083084
68.143987,90.376103
80.065996,87.095215
92.536959,86.105013
100.030146,79.131093
108.828555,75.034892
113.462714,67.346169
120.056818,62.628200
123.351808,57.282721
129.196524,52.326070
132.422504,49.524645
135.954585,47.908805
139.891657,46.730584
145.723544,47.934154
149.795363,49.446004
153.968902,51.998741
158.112504,55.407238
163.801112,58.869722
167.631663,63.201431
171.122938,67.937713
174.427752,72.396382
177.402169,76.912795
180.102592,81.179556
182.181155,85.638469
184.022614,89.629081
185.315866,93.500273
187.098391,97.291740
187.680999,100.363909
187.658215,103.337129
187.427459,105.837601
186.593966,108.204746
185.710585,109.831801
183.977371,111.269889
182.234399,112.370852
180.466750,113.246070
178.309745,114.045623
176.475782,114.526816
174.263863,114.958274
172.122959,115.191042
170.353843,115.243328
167.881351,115.340067
165.852610,115.236024
163.858997,115.067033
161.525402,114.868943
159.267486,114.576765
157.563759,114.177929
155.468908,113.826491
153.483837,113.410349
151.577443,112.972215
149.280099,112.524215
148.554537,111.954782
146.460068,111.558640
145.441390,111.055952
143.035264,110.656458
142.208078,110.140352
140.476169,109.709634
138.826833,109.248125
137.772942,108.772511
137.334999,108.342511
135.932421,107.976381
134.600584,107.591339
133.855398,107.205976
132.702553,106.858591
132.125025,106.503630
131.052940,106.174660
130.605042,105.859314
130.162339,105.581530
129.310570,105.338713
129.017691,105.092850
127.734382,104.856090
127.527974,104.591593
127.297694,104.373282
127.254698,104.209519
127.156739,104.066453
126.569873,103.939448
126.007552,103.794450
125.985885,103.652785
125.568314,103.536913
126.093662,103.425797
126.225488,103.383844
125.747024,103.339719
125.388564,103.273692
125.435258,103.194134
125.613064,103.150296
126.298012,103.138598
126.600194,103.178180
126.129101,103.199701
126.294514,103.200967
125.958580,103.204682
127.116390,103.208123
127.419721,103.300665
127.701705,103.384990
127.811687,103.460163
127.419433,103.523770
128.161852,103.563422
129.377814,103.661800
129.600465,103.830176
129.793837,103.974393
130.444711,104.106713
130.592375,104.262068
130.715116,104.394731
132.628444,104.534492
132.695000,104.777526
132.725016,104.975014
133.401933,105.146004
134.050438,105.338087
134.668355,105.546152
135.936210,105.774371
136.942618,106.060102
137.219922,106.379259
137.211898,106.635423
137.954972,106.755501
139.065760,106.868417
140.390538,107.235313
140.923241,107.454599
141.059056,107.699783
141.772628,107.900002
142.292586,108.142348
143.210899,108.388751
145.054992,108.883361
145.450895,109.240375
146.220176,109.571848
146.822126,109.923202
147.086089,110.251088
149.433450,110.592332
150.605063,111.273968
151.018301,111.724873
151.774124,112.138840
152.411198,112.562789
153.392643,112.976732
155.049040,113.442107
156.551341,114.181968
157.705096,114.728395
158.093697,115.274605
159.138608,115.788064
159.778336,116.315801
161.086124,116.843432
163.307082,117.617514
164.163674,118.271144
164.585220,118.878085
165.325989,119.447304
166.357142,120.018961
168.190866,120.667119
169.704945,121.490703
170.247761,122.168269
171.226444,122.826563
171.337606,123.419880
172.529401,124.002508
174.418979,124.683125
175.788859,125.502737
176.140794,126.192522
176.865636,126.841013
176.827529,127.414985
178.800866,128.055738
179.859102,128.741958
180.414297,129.402827
180.414025,129.988308
180.355009,130.466056
182.168401,131.043806
183.164970,131.615805
182.815731,132.154812
182.843049,132.592637
182.898898,132.995747
184.651420,133.533875
184.177563,133.821948
184.189011,134.217174
183.459602,134.469318
184.448173,134.811751
184.817413,134.985201
183.910796,135.228601
183.114099,135.328902
183.540814,135.505207
183.882519,135.520397
183.106933,135.649871
180.902027,135.474309
182.288457,135.599992
181.528551,135.357610
180.058130,135.230411
178.333813,134.926992
179.817525,134.983750
178.337206,134.538439
175.646073,134.067231
175.964167,133.873294
175.090718,133.342205
173.085515,132.892819
171.678638,132.409635
172.224574,131.956992
169.055081,131.317055
168.385558,130.850835
167.883375,130.202070
165.512244,129.578479
163.744526,128.912457
164.095388,128.305616
160.382831,127.260539
159.069184,126.331231
159.141114,125.741614
154.981036,124.523771
155.264915,123.910535
153.214818,123.055286
149.952475,121.908495
151.266033,121.518510
147.640584,120.439803
146.590916,119.660955
145.760973,118.992868
141.746708,117.757132
144.251307,117.588761
139.972084,116.472972
139.492979,115.812653
137.810476,115.024840
135.154397,114.046668
136.849177,113.791132
131.766376,112.527400
133.850925,112.313973
130.810974,111.421268
129.808193,110.769658
129.016827,110.196500
126.368100,109.312475
126.988933,108.931661
123.932260,108.034327
125.341522,107.806276
120.531031,106.667632
123.465114,106.648223
118.853683,105.612695
121.350521,105.561700
116.919866,104.581120
118.981392,104.470892
115.474647,103.647688
116.191775,103.348388
113.626670,102.657408
114.659388,102.435478
112.097418,101.786577
112.865247,101.556051
110.284769,100.911128
111.778745,100.801185
108.205110,100.075067
110.408958,100.043804
106.609395,99.333213
108.747306,99.278606
105.680202,98.699120
107.558272,98.651669
104.435547,98.091395
104.772772,97.847362
101.615442,97.202523
101.042188,96.787322
98.105753,96.082792
97.579222,95.624251
95.112739,94.971444
94.295739,94.483555
92.641184,93.930643
92.413274,93.561371
90.671031,93.093664
90.859976,92.818202
89.643619,92.465856
89.479686,92.232991
88.443492,91.949914
89.482547,91.873555
88.057047,91.668912
88.891244,91.620797
88.083790,91.493448
89.285029,91.508807
88.552501,91.468361
89.998590,91.543417
89.008326,91.541325
90.032783,91.581288
90.283265,91.652590
90.800917,91.724251
91.736386,91.831627
91.044609,91.905844
93.383932,92.000074
92.875529,92.153740
94.195359,92.258126
94.564806,92.389215
94.681788,92.520543
96.801693,92.591694
96.610824,92.786211
97.294774,92.910953
99.248396,92.977392
98.934486,93.198906
100.144774,93.296678
101.690643,93.378415
102.125074,93.585748
102.930228,93.724023
104.931886,93.774559
105.197940,94.035429
105.823315,94.204211
108.488744,94.186104
109.367132,94.437013
109.781325,94.715567
110.776269,94.890094
113.752693,94.858410
114.336364,95.222879
115.730454,95.454022
116.658726,95.744565
119.022330,95.832684
121.178846,96.069932
122.499423,96.479949
124.043397,96.457440
124.978222,96.352035
126.305446,96.283665
127.987809,96.219741
129.932704,96.233303
132.906929,97.031543
135.115456,97.144649
136.628318,97.487196
138.901730,97.749662
141.338823,98.087903
143.974411,98.491213
146.186235,99.111519
149.396777,99.612485
152.192970,100.349595
155.443094,101.122052
158.784397,101.994318
162.567014,102.950641
164.811163,103.005637
169.227526,104.308517
172.780286,105.988707
177.051870,107.594848
182.092966,109.212980
185.639389,109.929333
190.745411,112.253601
195.713514,114.829618
201.630162,117.373009
206.407733,119.143162
212.536651,122.515543
218.945560,126.072981
225.207852,129.037188
231.670208,133.534182
240.115521,137.756173
247.071115,142.637258
255.082735,147.960769
263.749587,153.846129
271.738281,159.969528
282.032201,166.849506
289.525789,173.666385
300.278019,181.453033
306.860960,188.460431
315.521905,194.846971
323.353990,203.554276
330.186688,209.529992
337.329999,217.649861
341.058732,222.767164
346.906879,229.618613
347.394589,233.248272
351.093746,238.384092
348.516301,240.113204
349.625844,243.247870
343.739294,242.830108
338.899941,241.581314
334.517303,241.541117
326.000770,238.235919
320.829290,236.335961
309.573817,231.308463
299.844118,225.971508
290.794675,221.650840
279.114810,215.101195
265.215463,206.835182
252.990073,198.945081
238.646485,190.669397
227.340821,183.127377
215.048166,175.560628
202.708310,168.048713
192.169254,161.113705
180.652508,154.099821
170.266180,147.501741
160.442246,141.226139
151.080001,135.266785
141.560842,129.421784
132.821347,123.937285
123.888685,118.555865
115.045753,113.327789
108.572298,108.934294
100.515727,104.308434
92.852523,99.900526
86.181968,95.921514
79.880112,92.215275
72.905253,88.475408
67.243250,85.233075
61.256979,82.064674
55.806971,79.195144
50.098383,76.378731
45.576847,74.049562
40.417370,71.697051
35.479638,69.546350
31.783473,67.873508
27.321294,66.159118
22.931346,64.590378
19.232429,63.361115
16.001617,62.388754
11.638938,61.303708
8.965461,60.780728
6.638404,60.533679
3.320539,60.053508
0.436893,59.411470
-1.729257,59.506904
-3.562165,59.882403
-5.952590,60.312173
-7.173915,60.871483
-8.171082,62.023931
-9.074557,63.383049
-11.174196,64.702085
-10.828199,66.298913
-11.181599,68.362026
-11.539037,70.616982
-11.725184,72.734574
-11.386288,75.549101
-10.044675,78.690021
-9.176507,81.975650
-8.764579,85.064156
-6.776675,88.960262
-4.354155,93.078422
-2.463757,97.362255
-0.518597,101.590056
2.390984,106.466696
5.745933,111.539822
9.903974,116.799935
12.117725,122.159530
16.758322,127.925908
21.511281,133.829063
26.549625,139.803414
31.659952,145.872119
36.009502,152.376882
41.739437,158.740730
47.827723,165.019419
53.697294,171.292613
59.772571,177.476154
66.020861,183.457142
71.934921,189.453154
78.120251,196.076841
85.175708,200.988651
105.186252,225.462300
114.225875,220.909142
120.344261,214.191093
123.871640,206.359733
125.860609,196.937791
125.930940,188.101973
125.467274,177.732834
123.993119,167.711084
121.937546,158.056336
119.509328,149.010175
117.058793,139.294995
114.389264,130.321281
